Kode,Sektor,KodeInd,SubIndustri,Nama Emiten,Sharia,Tanggal,Tahun Buku,Tipe Lap,Opini,Aset,Utang,Modal,Penjual,EBT(RP),Proft,ProftOwner,EPS(RP),BV(RP),PER,PBV,DER,ROA(%),ROE(%),NPM(%)
SCMA,Consumer Cyclicals,E612,Broadcasting,Surya Citra Media Tbk,S,06/30/2022,Dec,U,0,11094.31,2487.79,8606.53,3163.59,778.43,565.72,616.44,16.72,116.35,11.96,1.77,0.29,11.0,14.0,39.0
TMPO,Consumer Cyclicals,E614,Consumer Publishing,Tempo Intimedia Tbk,S,06/30/2022,Dec,U,0,386.01,195.34,190.67,101.06,-1.51,-1.24,-1.26,6.33,180.16,19.59,0.69,1.02,1.0,2.0,3.0
VIVA,Consumer Cyclicals,E612,Broadcasting,Visi Media Asia Tbk,S,09/30/2021,Dec,U,0,8607.55,8509.05,98.49,1323.19,-64.75,-104.1,-106.41,4.26,5.98,11.73,8.36,86.39,1.0,71.0,5.0
ACES,Consumer Cyclicals,E743,Home Improvement Retail,Ace Hardware Indonesia Tbk,S,06/30/2022,Dec,U,0,7378.12,1969.73,5408.39,3307.86,295.5,246.14,242.4,39.06,315.36,15.49,1.93,0.36,9.0,12.0,20.0
ASLC,Consumer Cyclicals,E745,Automotive Retail,Autopedia Sukses Lestari Tbk,S,06/30/2022,Dec,U,0,834.25,134.85,699.4,159.5,0.19,-1.98,-2.6,-0.04,54.87,-4556.68,2.62,0.19,0.0,0.0,0.0
BAUT,Consumer Cyclicals,E743,Home Improvement Retail,Mitra Angkasa Sejahtera Tbk,S,06/30/2022,Dec,U,0,246.61,54.64,191.97,86.19,6.08,4.31,4.3,1.15,39.99,43.52,1.25,0.28,0.0,0.0,0.0
BOGA,Consumer Cyclicals,E745,Automotive Retail,PT Bintang Oto Global Tbk,S,06/30/2022,Dec,U,0,833.0,357.03,475.97,294.29,14.83,11.13,11.12,7.74,125.14,168.54,10.47,0.75,4.0,6.0,10.0
CARS,Consumer Cyclicals,E745,Automotive Retail,PT Industri dan Perdagangan Bintraco Dharma Tbk,S,06/30/2022,Dec,U,0,4006.08,3453.68,552.4,2680.18,109.48,64.83,52.47,-18.06,36.83,-3.82,1.87,6.25,-7.0,-49.0,-10.0
CSAP,Consumer Cyclicals,E743,Home Improvement Retail,Catur Sentosa Adiprana Tbk,S,06/30/2022,Dec,U,0,9235.02,6848.58,2386.43,7075.31,157.43,123.36,112.62,54.89,535.27,15.39,1.54,2.87,3.0,10.0,3.0
DEPO,Consumer Cyclicals,E743,Home Improvement Retail,Caturkarda Depo Bangunan Tbk,S,06/30/2022,Dec,U,0,1714.68,606.02,1108.66,1221.46,49.74,40.84,40.84,12.19,163.28,33.63,2.65,0.55,5.0,7.0,7.0
ECII,Consumer Cyclicals,E742,Electronics Retail,Electronic City Indonesia Tbk,S,06/30/2022,Dec,U,0,1944.68,541.63,1403.05,1029.24,10.24,10.24,10.22,3.66,1051.5,144.86,0.5,0.39,0.0,0.0,0.0
ERAA,Consumer Cyclicals,E742,Electronics Retail,Erajaya Swasembada Tbk,S,06/30/2022,Dec,U,0,15487.32,8674.28,6813.04,23399.96,707.03,498.29,507.52,64.53,427.15,7.56,1.14,1.27,6.0,14.0,4.0
GLOB,Consumer Cyclicals,E742,Electronics Retail,Globe Kita Terang Tbk,S,06/30/2022,Dec,U,0,11.25,864.83,-853.58,30.29,0.53,0.53,0.53,-53.66,-768.22,-2.22,-0.15,-1.01,-530.0,0.0,-197.0
IMAS,Consumer Cyclicals,E745,Automotive Retail,Indomobil Sukses Internasional Tbk,S,06/30/2022,Dec,U,0,52480.98,39308.86,13172.12,11798.23,406.91,253.33,172.09,-30.58,3297.74,-27.8,0.26,2.98,0.0,-1.0,-1.0
KLIN,Consumer Cyclicals,E743,Home Improvement Retail,PT Klinko Karya Imaji Tbk,0,06/30/2022,Dec,A,WTP,27.12,12.33,14.79,3.07,0.18,0.16,0.16,-0.76,11.31,-72.3,4.77,0.83,-4.0,-7.0,-32.0
LPPF,Consumer Cyclicals,E731,Department Stores,Matahari Department Store Tbk,S,06/30/2022,Dec,U,0,5235.51,4856.68,378.83,3761.67,1152.26,918.37,918.37,549.28,160.22,6.97,23.9,12.82,25.0,343.0,35.0
MAPA,Consumer Cyclicals,E741,Apparel & Textile Retail,Map Aktif Adiperkasa Tbk,S,06/30/2022,Dec,U,0,5822.16,2125.85,3696.3,4292.03,615.89,477.65,473.34,219.79,1296.77,15.47,2.62,0.58,11.0,17.0,15.0
MAPI,Consumer Cyclicals,E741,Apparel & Textile Retail,Mitra Adiperkasa Tbk,S,06/30/2022,Dec,U,0,17973.58,9709.86,8263.72,12248.01,1484.29,1199.12,1031.19,72.19,497.81,14.54,2.13,1.17,7.0,15.0,10.0
MKNT,Consumer Cyclicals,E711,Consumer Distributors,Mitra Komunikasi Nusantara Tbk,S,06/30/2022,Dec,U,0,469.12,467.91,1.21,1013.52,-12.72,-14.85,-10.85,-5.4,0.22,-9.25,227.65,387.35,-7.0,-2712.0,-3.0
MPMX,Consumer Cyclicals,E745,Automotive Retail,PT Mitra Pinasthika Mustika Tbk.,S,06/30/2022,Dec,U,0,7956.36,2138.68,5817.69,5110.9,251.46,306.24,306.23,112.83,1303.55,8.73,0.75,0.37,6.0,9.0,10.0
PMJS,Consumer Cyclicals,E745,Automotive Retail,PT Putra Mandiri Jembar Tbk,S,06/30/2022,Dec,U,0,3770.96,1208.56,2562.4,5715.08,240.17,180.3,148.64,17.57,186.28,10.87,1.03,0.47,6.0,9.0,4.0
RALS,Consumer Cyclicals,E731,Department Stores,Ramayana Lestari Sentosa Tbk,S,06/30/2022,Dec,U,0,5070.45,1412.36,3658.09,1856.09,322.15,286.03,286.03,44.92,515.51,13.13,1.14,0.39,6.0,9.0,17.0
SLIS,Consumer Cyclicals,E742,Electronics Retail,Gaya Abadi Sempurna Tbk,S,06/30/2022,Dec,U,0,389.94,169.98,219.96,227.32,19.48,15.09,15.05,13.28,109.98,28.92,3.75,0.77,7.0,12.0,12.0
SONA,Consumer Cyclicals,E731,Department Stores,Sona Topas Tourism Industry Tbk,S,06/30/2022,Dec,U,0,883.71,285.43,598.28,77.85,-59.45,-49.66,-49.61,-157.36,1806.4,-23.07,2.01,0.48,-6.0,-9.0,-67.0
TELE,Consumer Cyclicals,E742,Electronics Retail,Tiphone Mobile Indonesia Tbk,S,06/30/2022,Dec,U,0,146.35,4518.25,-4371.9,1360.15,-118.73,-118.73,-118.71,-23.92,-598.71,-2.09,-0.08,-1.03,-119.0,0.0,-13.0
TOOL,Consumer Cyclicals,E743,Home Improvement Retail,PT Rohartindo Nusantara Luas Tbk,S,12/31/2021,Dec,A,WTP,134.79,32.6,102.2,111.45,14.42,10.81,10.81,5.27,49.85,18.21,1.95,0.32,8.0,11.0,10.0
TRIO,Consumer Cyclicals,E742,Electronics Retail,Trikomsel Oke Tbk,S,06/30/2022,Dec,U,0,92.21,4234.88,-4142.67,294.07,-18.57,-18.57,-18.62,-5.7,-159.29,-74.72,-2.67,-1.02,-161.0,0.0,-50.0
TURI,Consumer Cyclicals,E745,Automotive Retail,Tunas Ridean Tbk,S,06/30/2022,Dec,U,0,7021.74,2407.33,4614.41,7374.41,552.96,459.1,457.66,140.14,826.96,11.13,1.89,0.52,11.0,17.0,11.0
UFOE,Consumer Cyclicals,E742,Electronics Retail,Damai Sejahtera Abadi Tbk,S,06/30/2022,Dec,U,0,418.68,233.33,185.35,364.23,7.5,5.51,5.49,5.54,81.03,81.58,5.7,1.26,3.0,7.0,3.0
YELO,Consumer Cyclicals,E522,Consumer Support Services,PT Yelooo Integra Datanet Tbk.,S,06/30/2022,Dec,U,0,315.09,18.39,296.69,600.98,9.0,5.36,5.12,7.85,155.11,11.46,0.58,0.06,11.0,11.0,6.0
ZONE,Consumer Cyclicals,E741,Apparel & Textile Retail,Mega Perintis Tbk,S,06/30/2022,Dec,U,0,601.76,275.23,326.53,355.77,68.63,51.95,51.95,56.43,375.25,21.0,3.16,0.84,11.0,20.0,18.0
NASA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Andalan Perkasa Abadi Tbk,S,06/30/2022,Dec,U,0,1131.48,59.33,1072.14,5.8,0.25,0.25,0.25,-0.41,97.42,-122.63,0.51,0.06,0.0,0.0,-49.0
RISE,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Jaya Sukses Makmur Sentosa Tbk,S,06/30/2022,Dec,U,0,2701.99,428.19,2273.8,131.64,7.49,4.88,5.85,5.8,207.75,148.19,4.16,0.19,2.0,3.0,48.0
UANG,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Pakuan Tbk,S,06/30/2022,Dec,U,0,1134.67,1147.26,-12.59,0.0,-52.33,-52.33,-52.33,-79.81,-10.4,-6.52,-49.99,-91.15,-9.0,0.0,0.0
WIFI,Consumer Cyclicals,E611,Advertising,Solusi Sinergi Digital Tbk,S,06/30/2022,Dec,U,0,1160.63,612.82,547.8,205.55,16.27,16.27,17.64,12.03,267.18,20.28,0.91,1.12,2.0,5.0,12.0
BMHS,Healthcare,F121,Healthcare Providers,Bundamedik Tbk,S,06/30/2022,Dec,U,0,2894.38,1108.26,1786.12,814.91,101.22,78.95,53.46,15.57,207.61,36.92,2.77,0.62,5.0,8.0,16.0
CARE,Healthcare,F121,Healthcare Providers,PT Metro Healthcare Indonesia Tbk,S,06/30/2022,Dec,U,0,4152.67,906.31,3246.36,112.67,-52.47,-51.91,-51.74,0.66,97.63,723.8,4.9,0.28,-1.0,-2.0,-54.0
DGNS,Healthcare,F121,Healthcare Providers,PT Diagnos Laboratorium Utama Tbk,S,06/30/2022,Dec,U,0,235.11,22.88,212.23,96.86,13.04,10.43,10.43,22.91,169.78,12.48,1.68,0.11,12.0,13.0,30.0
HEAL,Healthcare,F121,Healthcare Providers,PT Medikaloka Hermina Tbk.,S,06/30/2022,Dec,U,0,7401.48,2995.07,4406.4,2329.11,282.53,214.02,164.39,41.69,294.96,35.74,5.05,0.68,8.0,14.0,27.0
IRRA,Healthcare,F112,Healthcare Supplies & Distributions,Itama Ranoraya Tbk,S,06/30/2022,Dec,U,0,892.23,390.78,501.45,442.16,45.98,35.78,35.78,70.36,313.4,16.56,3.72,0.78,11.0,19.0,22.0
MEDS,Healthcare,F112,Healthcare Supplies & Distributions,PT Hetzer Medical Indonesia Tbk,S,12/31/2021,Dec,A,WTP,49.98,17.52,32.46,75.79,34.13,26.63,26.63,17.04,20.78,12.09,10.59,0.54,53.0,82.0,35.0
MIKA,Healthcare,F121,Healthcare Providers,PT Mitra Keluarga Karyasehat Tbk.,S,06/30/2022,Dec,U,0,6425.8,804.89,5620.91,2072.66,729.32,576.62,529.76,80.21,394.55,33.16,6.74,0.14,18.0,20.0,55.0
MTMH,Healthcare,F121,Healthcare Providers,PT Murni Sadar Tbk,S,06/30/2022,Dec,U,0,1532.78,418.61,1114.17,398.85,50.19,37.19,38.71,10.44,538.63,181.96,3.57,0.38,1.0,2.0,5.0
PRDA,Healthcare,F121,Healthcare Providers,PT Prodia Widyahusada Tbk.,S,06/30/2022,Dec,U,0,2446.78,403.69,2043.09,1037.01,201.25,159.79,159.79,605.97,2179.3,10.73,2.98,0.2,20.0,24.0,46.0
PRIM,Healthcare,F121,Healthcare Providers,PT Royal Prima Tbk.,S,06/30/2022,Dec,U,0,1050.28,76.05,974.23,147.34,13.34,10.56,10.56,6.73,287.09,29.26,0.69,0.08,2.0,2.0,16.0
RSGK,Healthcare,F121,Healthcare Providers,Kedoya Adyaraya Tbk,S,06/30/2022,Dec,U,0,933.64,163.27,770.36,166.01,14.22,8.51,8.64,2.64,828.63,494.5,1.57,0.21,0.0,0.0,1.0
SAME,Healthcare,F121,Healthcare Providers,Sarana Meditama Metropolitan Tbk,S,06/30/2022,Dec,U,0,5188.81,1198.04,3990.76,637.92,-19.33,-23.0,-24.77,0.88,233.19,424.98,1.61,0.3,0.0,0.0,2.0
SILO,Healthcare,F121,Healthcare Providers,PT Siloam International Hospitals Tbk.,S,06/30/2022,Dec,LR,0,9170.4,2627.35,6543.05,4409.94,313.97,212.93,210.3,44.73,503.07,23.14,2.05,0.4,6.0,9.0,13.0
SRAJ,Healthcare,F121,Healthcare Providers,Sejahteraraya Anugrahjaya Tbk,S,06/30/2022,Dec,U,0,4744.86,2840.93,1903.93,900.17,-21.09,-23.92,-24.0,-1.16,158.65,-138.48,1.0,1.49,0.0,-1.0,-2.0
DVLA,Healthcare,F211,Pharmaceuticals,Darya-Varia Laboratoria Tbk,S,06/30/2022,Dec,U,0,2141.91,596.7,1545.21,1083.78,219.57,169.33,169.33,163.16,1379.65,15.81,1.87,0.39,9.0,12.0,17.0
INAF,Healthcare,F211,Pharmaceuticals,Indofarma Tbk,S,06/30/2022,Dec,U,0,1866.4,1448.8,417.59,574.05,-91.61,-90.72,-90.72,-41.71,134.74,-23.61,7.31,3.47,-7.0,-31.0,-23.0
KAEF,Healthcare,F211,Pharmaceuticals,Kimia Farma Tbk,S,06/30/2022,Dec,A,WTP,18415.46,11142.28,7273.18,4425.14,-256.11,-206.3,-205.12,7.12,1309.54,174.13,0.95,1.53,0.0,1.0,1.0
KLBF,Healthcare,F211,Pharmaceuticals,Kalbe Farma Tbk,S,06/30/2022,Dec,U,0,25263.35,4533.53,20729.82,13874.59,2135.68,1672.75,1636.95,70.44,442.23,23.0,3.66,0.22,13.0,16.0,24.0
MERK,Healthcare,F211,Pharmaceuticals,Merck Tbk,S,06/30/2022,Dec,U,0,988.44,288.52,699.92,599.57,157.6,123.4,123.4,387.32,1562.33,12.91,3.2,0.41,18.0,25.0,29.0
PEHA,Healthcare,F211,Pharmaceuticals,Phapros Tbk,S,06/30/2022,Dec,U,0,1892.62,1147.27,745.35,565.51,15.56,11.02,11.14,14.03,887.33,63.78,1.01,1.54,1.0,2.0,2.0
PYFA,Healthcare,F211,Pharmaceuticals,Pyridam Farma Tbk,S,06/30/2022,Dec,U,0,1224.18,1047.78,176.39,307.11,9.13,9.29,9.05,-5.38,329.66,-182.25,2.97,5.94,0.0,2.0,1.0
SCPI,Healthcare,F211,Pharmaceuticals,Organon Pharma Indonesia Tbk,S,06/30/2022,Dec,U,0,1458.81,382.05,1076.76,1075.72,120.7,104.21,104.21,41903.37,299100.26,0.69,0.1,0.35,10.0,14.0,14.0
SIDO,Healthcare,F211,Pharmaceuticals,Industri Jamu dan Farmasi Sido Muncul Tbk,S,06/30/2022,Dec,U,0,3577.84,337.18,3240.65,1612.1,572.9,445.6,445.6,42.9,108.02,21.1,8.38,0.1,34.0,37.0,75.0
SOHO,Healthcare,F211,Pharmaceuticals,Soho Global Health Tbk,S,06/30/2022,Dec,U,0,4271.02,1872.95,2398.07,3500.72,246.73,193.66,193.37,444.09,1889.48,13.4,3.15,0.78,11.0,19.0,13.0
TSPC,Healthcare,F211,Pharmaceuticals,Tempo Scan Pacific Tbk,S,06/30/2022,Dec,U,0,10614.54,3590.81,7023.73,5941.45,490.15,401.92,378.86,175.89,1557.41,7.79,0.88,0.51,7.0,11.0,13.0
IBFN,Financials,G211,Consumer Financing,Intan Baruprana Finance Tbk,S,06/30/2022,Dec,U,0,551.08,1084.5,-533.42,8.99,-9.42,-11.59,-11.59,-133.8,-351.55,-0.72,-0.28,-2.03,-37.0,0.0,-2259.0
AGRO,Financials,G111,Banks,PT Bank Rakyat Indonesia Agroniaga Tbk,S,06/30/2022,Dec,A,WTP,13193.29,10728.48,2464.8,293.13,126.0,47.71,47.71,-132.58,108.35,-4.19,5.08,4.35,-23.0,-122.0,-1029.0
AGRS,Financials,G111,Banks,PT Bank IBK Indonesia Tbk.,S,06/30/2022,Dec,U,0,15704.75,12712.82,2991.93,612.46,40.58,40.58,40.58,2.47,108.49,47.37,1.08,4.25,0.0,2.0,11.0
AMAR,Financials,G111,Banks,PT Bank Amar Indonesia Tbk.,S,03/31/2022,Dec,U,0,4876.22,2828.25,2047.97,234.08,-8.8,-8.8,-8.8,-0.46,150.08,-596.49,1.81,1.38,0.0,0.0,-3.0
ARTO,Financials,G111,Banks,PT Bank Jago Tbk.,S,06/30/2022,Dec,U,0,14611.94,6076.31,8277.06,705.32,37.29,28.92,28.92,11.05,597.35,957.25,17.7,0.73,1.0,2.0,23.0
BABP,Financials,G111,Banks,PT Bank MNC Internasional Tbk.,S,06/30/2022,Dec,U,0,14767.3,12389.19,2378.11,560.06,44.78,34.88,34.88,1.37,75.78,78.89,1.41,5.21,0.0,2.0,8.0
BACA,Financials,G111,Banks,PT Bank Capital Indonesia Tbk,S,06/30/2022,Dec,U,0,20802.91,18791.46,2011.45,304.18,11.83,9.23,9.23,4.58,284.18,25.11,0.4,9.34,0.0,2.0,11.0
BBCA,Financials,G111,Banks,PT Bank Central Asia Tbk.,S,06/30/2022,Dec,U,0,1264467.92,1055751.26,203128.59,34222.93,22298.43,18056.41,18049.47,284.05,1647.77,29.92,5.19,5.2,3.0,17.0,102.0
BBHI,Financials,G111,Banks,PT Bank Harda Internasional Tbk.,S,06/30/2022,Dec,U,0,9772.95,3502.62,6270.33,383.93,195.68,150.62,150.62,14.73,288.55,135.74,7.31,0.56,3.0,5.0,83.0
BBKP,Financials,G111,Banks,Bank Bukopin Tbk,S,06/30/2022,Dec,U,0,88943.57,79113.23,9830.34,2165.34,-4254.89,-3324.4,-3324.73,-85.22,145.21,-2.15,1.26,8.05,-6.0,-59.0,-266.0
BBMD,Financials,G111,Banks,PT Bank Mestika Dharma Tbk.,S,06/30/2022,Dec,U,0,16729.13,12566.6,4162.53,648.25,313.17,244.28,244.28,135.45,1017.71,14.25,1.9,3.02,3.0,13.0,85.0
BBNI,Financials,G111,Banks,PT Bank Negara Indonesia (Persero) Tbk,S,06/30/2022,Dec,A,WTP,946495.28,816004.44,130490.84,33578.47,10818.63,8872.13,8803.21,786.93,6997.33,11.31,1.28,6.25,2.0,11.0,44.0
BBRI,Financials,G111,Banks,PT Bank Rakyat Indonesia (Persero) Tbk,S,06/30/2022,Dec,U,0,1652838.72,1366573.45,286265.26,90856.78,31224.28,24876.27,24786.2,286.23,1888.8,15.83,2.38,4.77,3.0,15.0,48.0
BBSI,Financials,G111,Banks,PT Bank Bisnis Internasional Tbk.,S,06/30/2022,Dec,A,WTP,3360.03,1271.82,2088.22,35.71,26.9,20.98,20.98,24.16,637.78,167.24,6.41,0.61,2.0,4.0,224.0
BBTN,Financials,G111,Banks,PT Bank Tabungan Negara (Persero) Tbk,S,06/30/2022,Dec,U,0,381741.25,338122.2,20985.49,12341.21,1917.48,1470.93,1470.93,276.4,1981.63,5.35,0.75,16.11,1.0,14.0,24.0
BBYB,Financials,G111,Banks,PT Bank Neo Commerce Tbk.,S,06/30/2022,Dec,U,0,14362.93,12219.66,2143.27,975.72,-606.92,-611.44,-611.44,-143.58,227.48,-9.19,5.8,5.7,-10.0,-68.0,-150.0
BCIC,Financials,G111,Banks,PT Bank JTrust Indonesia Tbk.,S,06/30/2022,Dec,U,0,26258.96,23613.21,2645.75,726.76,15.72,15.72,15.72,-7.41,146.12,-19.16,0.99,8.92,-1.0,-5.0,-18.0
BDMN,Financials,G111,Banks,PT Bank Danamon Indonesia Tbk,S,06/30/2022,Dec,U,0,193575.28,147775.38,45799.9,9251.42,2247.88,1747.43,1695.0,232.29,4686.11,11.15,0.54,3.23,1.0,5.0,25.0
BEKS,Financials,G111,Banks,PT Bank Pembangunan Daerah Banten Tbk.,S,06/30/2022,Dec,U,0,8272.62,6464.48,1808.14,226.85,-106.29,-83.16,-83.16,-4.76,34.86,-10.51,1.43,3.58,-3.0,-14.0,-109.0
BGTG,Financials,G111,Banks,PT Bank Ganesha Tbk.,S,06/30/2022,Dec,U,0,11244.16,9045.57,2198.58,203.92,6.88,5.58,5.58,0.79,133.51,114.55,0.68,4.11,0.0,1.0,6.0
BINA,Financials,G111,Banks,PT Bank Ina Perdana Tbk.,S,06/30/2022,Dec,A,WTP,19334.98,16991.34,2343.64,505.82,68.59,52.91,52.91,11.7,394.74,327.26,9.8,7.25,0.0,3.0,14.0
BJBR,Financials,G111,Banks,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,S,06/30/2022,Dec,U,0,172372.99,151067.88,13602.42,6959.9,1492.67,1197.84,1230.74,222.48,1292.83,6.09,1.05,11.11,1.0,17.0,34.0
BJTM,Financials,G111,Banks,Bank Pembangunan Daerah Jawa Timur Tbk,S,06/30/2022,Dec,U,0,108925.02,96183.56,10674.98,3382.8,1076.22,815.37,815.37,102.23,710.93,7.04,1.01,9.01,1.0,14.0,45.0
BKSW,Financials,G111,Banks,PT Bank QNB Indonesia Tbk,S,06/30/2022,Dec,U,0,15794.61,11726.63,4067.98,467.54,52.47,52.47,52.47,-46.38,199.05,-2.35,0.55,2.88,-6.0,-23.0,-203.0
BMAS,Financials,G111,Banks,PT Bank Maspion Indonesia Tbk.,S,06/30/2022,Dec,A,WTP,13973.61,12589.87,1383.75,477.63,74.03,56.37,56.37,22.21,311.41,58.32,4.16,9.1,1.0,7.0,21.0
BMRI,Financials,G111,Banks,PT Bank Mandiri (Persero) Tbk,S,06/30/2022,Dec,U,0,1785706.84,1380959.49,220819.55,70268.53,27757.62,22044.31,20209.21,765.78,4731.85,12.11,1.99,6.25,2.0,16.0,51.0
BNBA,Financials,G111,Banks,Bank Bumi Arta Tbk,S,06/30/2022,Dec,A,WTP,8791.46,6548.31,2243.15,271.7,34.22,26.4,26.4,10.36,809.22,142.42,1.87,2.92,0.0,1.0,11.0
BNGA,Financials,G111,Banks,PT Bank CIMB Niaga Tbk,S,06/30/2022,Dec,U,0,310980.16,267850.67,43129.49,10477.53,3301.45,2566.64,2534.38,179.15,1716.15,5.94,0.62,6.21,1.0,10.0,43.0
BNII,Financials,G111,Banks,PT Bank Maybank Indonesia Tbk,S,06/30/2022,Dec,U,0,167327.95,138824.39,28503.56,5132.26,943.78,688.44,663.26,21.71,374.46,12.62,0.73,4.87,1.0,6.0,35.0
BNLI,Financials,G111,Banks,Bank Permata Tbk,0,06/30/2022,Dec,A,WTP,229793.44,192599.54,37193.9,6690.93,1845.79,1429.19,1429.19,55.87,1027.99,20.85,1.14,5.18,1.0,5.0,30.0
BRIS,Financials,G111,Banks,PT Bank BRIsyariah Tbk,S,06/30/2022,Dec,A,WTP,277342.96,65428.28,26505.81,7513.34,2762.2,2131.29,2131.29,89.45,644.45,16.77,2.28,2.47,1.0,14.0,49.0
BSIM,Financials,G111,Banks,Bank Sinarmas Tbk,S,06/30/2022,Dec,U,0,51302.9,37814.15,7133.89,1814.51,183.01,148.24,148.24,21.96,361.85,28.69,1.75,5.3,1.0,6.0,24.0
BSWD,Financials,G111,Banks,Bank of India Indonesia Tbk,S,06/30/2022,Dec,U,0,4623.24,2590.11,2033.13,95.05,18.44,14.39,14.39,-15.59,851.09,-88.2,1.62,1.27,-1.0,-2.0,-39.0
BTPN,Financials,G111,Banks,PT Bank BTPN Tbk,S,06/30/2022,Dec,U,0,195466.9,148066.96,37784.13,7836.85,2483.16,1932.05,1675.17,331.27,4637.49,7.46,0.53,3.92,1.0,7.0,34.0
BTPS,Financials,G111,Banks,PT Bank BTPN Syariah Tbk.,S,06/30/2022,Dec,U,0,20031.34,2935.42,7480.11,2404.71,1097.16,856.29,856.29,201.38,970.98,13.31,2.81,0.39,8.0,21.0,65.0
BVIC,Financials,G111,Banks,Bank Victoria International Tbk,S,06/30/2022,Dec,U,0,24888.53,20742.69,3257.37,840.16,84.74,71.12,71.12,-5.62,310.61,-23.65,0.43,6.37,0.0,-2.0,-10.0
DNAR,Financials,G111,Banks,PT Bank Oke Indonesia Tbk.,S,06/30/2022,Dec,A,WTP,8510.61,5464.73,3045.88,301.03,7.91,5.14,5.14,1.26,217.82,136.24,0.78,1.79,0.0,1.0,6.0
INPC,Financials,G111,Banks,Bank Artha Graha Internasional Tbk,S,06/30/2022,Dec,U,0,27274.63,23302.58,3972.05,713.12,39.84,39.84,39.84,-7.52,196.41,-12.23,0.47,5.87,-1.0,-4.0,-21.0
MASB,Financials,G111,Banks,Bank Multiarta Sentosa Tbk,S,06/30/2022,Dec,U,0,20367.75,17745.65,2622.1,631.91,179.01,139.63,139.63,196.06,1955.66,18.0,1.81,6.77,1.0,10.0,42.0
MAYA,Financials,G111,Banks,PT Bank Mayapada Internasional Tbk,S,06/30/2022,Dec,U,0,123473.56,109573.71,13899.86,3705.68,92.13,74.82,74.82,3.51,1174.73,169.62,0.51,7.88,0.0,0.0,2.0
MCOR,Financials,G111,Banks,PT Bank China Construction Bank Indonesia Tbk,S,06/30/2022,Dec,U,0,25538.25,19407.51,6130.74,641.46,78.33,61.1,61.1,2.92,161.68,31.12,0.56,3.17,0.0,1.0,13.0
MEGA,Financials,G111,Banks,Bank Mega Tbk,S,06/30/2022,Dec,U,0,123548.74,106327.0,17221.74,4913.81,1854.73,1493.34,1493.34,335.49,1466.81,16.99,3.89,6.17,3.0,23.0,80.0
NISP,Financials,G111,Banks,PT Bank OCBC NISP Tbk,S,06/30/2022,Dec,U,0,223440.52,190654.04,32786.49,6363.36,2094.33,1649.35,1649.34,117.49,1428.9,6.0,0.49,5.82,1.0,8.0,42.0
NOBU,Financials,G111,Banks,PT Bank Nationalnobu Tbk.,S,06/30/2022,Dec,A,WTP,20543.81,18785.7,1758.1,269.45,29.31,23.28,23.28,16.34,382.01,35.19,1.45,10.69,0.0,4.0,28.0
PNBN,Financials,G111,Banks,Bank Pan Indonesia Tbk,S,06/30/2022,Dec,U,0,200171.06,151389.87,48781.19,6956.27,2033.43,1603.75,1562.85,92.13,2025.93,21.65,0.98,3.1,1.0,5.0,32.0
PNBS,Financials,G111,Banks,PT Bank Panin Dubai Syariah Tbk.,S,06/30/2022,Dec,U,0,13084.02,706.01,2329.69,277.56,143.57,111.98,111.98,-18.25,60.02,-4.05,1.23,0.3,-5.0,-30.0,-255.0
SDRA,Financials,G111,Banks,PT Bank Woori Saudara Indonesia 1906 Tbk,S,06/30/2022,Dec,U,0,47780.37,38282.45,9497.92,1339.9,573.83,434.68,434.68,80.51,1108.5,7.08,0.51,4.03,2.0,8.0,56.0
ADMF,Financials,G211,Consumer Financing,Adira Dinamika Multi Finance Tbk,S,06/30/2022,Dec,U,0,23809.4,14833.13,8976.26,3355.95,849.72,661.17,661.17,1400.38,8976.26,5.93,0.92,1.65,6.0,16.0,42.0
BBLD,Financials,G211,Consumer Financing,Buana Finance Tbk,S,06/30/2022,Dec,U,0,3931.16,2672.14,1259.02,255.71,27.73,22.19,22.19,28.96,764.99,14.57,0.55,2.12,1.0,4.0,19.0
BFIN,Financials,G211,Consumer Financing,BFI Finance Indonesia Tbk,S,06/30/2022,Dec,U,0,18140.57,10029.03,8111.54,2006.13,1028.34,828.92,828.93,92.24,508.02,13.55,2.46,1.24,8.0,18.0,73.0
BPFI,Financials,G211,Consumer Financing,Batavia Prosperindo Finance Tbk,S,06/30/2022,Dec,U,0,1296.35,341.33,955.03,96.31,33.44,26.71,26.71,21.29,357.15,30.29,1.81,0.36,4.0,6.0,59.0
CFIN,Financials,G211,Consumer Financing,Clipan Finance Indonesia Tbk,S,06/30/2022,Dec,U,0,7115.62,2299.42,4816.2,532.44,10.89,10.08,10.08,1.84,1208.73,165.58,0.25,0.48,0.0,-1.0,-6.0
DEFI,Financials,G211,Consumer Financing,Danasupra Erapacific Tbk,S,06/30/2022,Dec,U,0,63.6,0.75,62.85,1.47,-1.07,-1.07,-1.07,-5.35,91.45,-272.19,15.91,0.01,-6.0,-6.0,-251.0
